Year,County,Operative_Procedure,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015
2021,Stanislaus,"Hysterectomy, abdominal",Doctors Medical Center,Acute Care Hospital,Major Teaching,95,0,0.78,0.0,0.0,4.74,Same,Yes,1.35
2021,Stanislaus,"Hysterectomy, vaginal",Doctors Medical Center,Acute Care Hospital,Major Teaching,16,0,0.12,0.0,0.0,11.86,Same,Yes,0.0
2021,Stanislaus,Kidney surgery,Doctors Medical Center,Acute Care Hospital,Major Teaching,17,0,0.06,0.0,0.0,13.61,Same,Yes,0.0
2021,Stanislaus,Knee prosthesis,Doctors Medical Center,Acute Care Hospital,Major Teaching,150,0,1.14,0.0,0.0,2.64,Same,Yes,0.67
2021,Stanislaus,Laminectomy,Doctors Medical Center,Acute Care Hospital,Major Teaching,337,1,1.58,0.63,0.03,3.12,Same,Yes,0.0
2021,Stanislaus,Open reduction of fracture,Doctors Medical Center,Acute Care Hospital,Major Teaching,379,3,2.99,1.0,0.26,2.73,Same,No,1.3
2021,Stanislaus,Ovarian surgery,Doctors Medical Center,Acute Care Hospital,Major Teaching,52,0,0.04,0.0,0.0,16.18,Same,Yes,0.0
2021,Stanislaus,Rectal surgery,Doctors Medical Center,Acute Care Hospital,Major Teaching,28,0,0.62,0.0,0.0,5.96,Same,Yes,0.0
2021,Stanislaus,Small bowel surgery,Doctors Medical Center,Acute Care Hospital,Major Teaching,256,2,5.17,0.39,0.07,1.28,Same,Yes,0.61
2021,Stanislaus,Spinal fusion,Doctors Medical Center,Acute Care Hospital,Major Teaching,242,3,2.27,1.32,0.34,3.6,Same,No,0.7
2021,Stanislaus,Spleen surgery,Doctors Medical Center,Acute Care Hospital,Major Teaching,11,0,0.07,0.0,0.0,14.58,Same,Yes,0.0
2021,Stanislaus,Thoracic surgery,Doctors Medical Center,Acute Care Hospital,Major Teaching,170,1,0.62,1.61,0.04,8.94,Same,No,0.0
2021,Stanislaus,Abdominal aortic aneurysm repair,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,0.0,0.0,16.92,Same,Yes,0.0
2021,Stanislaus,Appendix surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",174,1,1.19,0.84,0.04,4.13,Same,No,0.0
2021,Stanislaus,"Bile duct, liver or pancreatic surgery",Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",42,0,1.2,0.0,0.0,2.5,Same,Yes,0.0
2021,Stanislaus,Cardiac surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",134,0,0.8,0.0,0.0,4.61,Same,Yes,0.0
2021,Stanislaus,Cesarean section,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",511,0,0.77,0.0,0.0,4.8,Same,Yes,3.75
2021,Stanislaus,Colon surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",184,7,4.77,1.47,0.64,2.9,Same,No,1.26
2021,Stanislaus,"Coronary bypass,chest and donor incisions",Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",140,1,1.55,0.65,0.03,3.19,Same,Yes,0.0
2021,Stanislaus,"Coronary bypass,chest incision only",Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,0.0,0.0,11.899999999999999,Same,Yes,0.0
2021,Stanislaus,Exploratory abdominal surgery (laparotomy),Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",308,0,2.84,0.0,0.0,1.05,Same,Yes,0.37
2021,Stanislaus,Gallbladder surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",415,5,2.37,2.11,0.77,4.67,Same,No,1.27
2021,Stanislaus,Gastric surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",296,0,1.48,0.0,0.0,2.02,Same,Yes,1.67
2021,Stanislaus,Hip prosthesis,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",229,1,2.3,0.44,0.02,2.15,Same,Yes,0.62
2021,Stanislaus,"Hysterectomy, abdominal",Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",25,1,0.25,4.03,0.1,22.47,Same,No,1.92
2021,Stanislaus,"Hysterectomy, vaginal",Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",3,0,0.01,0.0,0.0,11.86,Same,Yes,0.0
2021,Stanislaus,Kidney surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",29,0,0.1,0.0,0.0,13.61,Same,Yes,0.0
2021,Stanislaus,Knee prosthesis,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",236,0,1.15,0.0,0.0,2.6,Same,Yes,0.0
2021,Stanislaus,Laminectomy,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",139,1,0.65,1.53,0.04,8.55,Same,No,0.0
2021,Stanislaus,Open reduction of fracture,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",294,4,2.95,1.36,0.43,3.27,Same,No,0.87
2021,Stanislaus,Ovarian surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",28,0,0.02,0.0,0.0,16.18,Same,Yes,0.0
2021,Stanislaus,Pacemaker surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",165,0,0.28,0.0,0.0,13.04,Same,Yes,0.0
2021,Stanislaus,Rectal surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",39,0,0.73,0.0,0.0,5.07,Same,Yes,3.8
2021,Stanislaus,Small bowel surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",398,6,8.12,0.74,0.3,1.54,Same,No,1.41
2021,Stanislaus,Spinal fusion,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",249,3,5.33,0.56,0.14,1.53,Same,Yes,0.55
2021,Stanislaus,Spleen surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",15,0,0.11,0.0,0.0,14.58,Same,Yes,0.0
2021,Stanislaus,Thoracic surgery,Memorial Medical Center,Acute Care Hospital,"Community, >250 Beds",183,0,0.44,0.0,0.0,8.38,Same,Yes,0.0
2021,Sacramento,Abdominal aortic aneurysm repair,Mercy General Hospital,Acute Care Hospital,Major Teaching,2,0,0.01,0.0,0.0,16.92,Same,Yes,0.0
2021,Sacramento,Appendix surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,82,0,0.47,0.0,0.0,7.92,Same,Yes,0.0
2021,Sacramento,"Bile duct, liver or pancreatic surgery",Mercy General Hospital,Acute Care Hospital,Major Teaching,68,1,2.63,0.38,0.02,1.88,Same,Yes,0.0
2021,Sacramento,Cardiac surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,410,0,1.84,0.0,0.0,1.63,Same,Yes,0.76
2021,Sacramento,Cesarean section,Mercy General Hospital,Acute Care Hospital,Major Teaching,281,0,0.54,0.0,0.0,6.79,Same,Yes,0.0
2021,Sacramento,Colon surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,149,3,3.92,0.77,0.19,2.08,Same,No,0.0
2021,Sacramento,"Coronary bypass,chest and donor incisions",Mercy General Hospital,Acute Care Hospital,Major Teaching,603,1,5.78,0.17,0.01,0.85,Better,Yes,0.0
2021,Sacramento,"Coronary bypass,chest incision only",Mercy General Hospital,Acute Care Hospital,Major Teaching,34,1,0.34,2.99,0.08,16.63,Same,No,0.0
2021,Sacramento,Exploratory abdominal surgery (laparotomy),Mercy General Hospital,Acute Care Hospital,Major Teaching,180,1,0.89,1.12,0.03,6.26,Same,No,0.0
2021,Sacramento,Gallbladder surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,131,0,0.84,0.0,0.0,4.41,Same,Yes,0.0
2021,Sacramento,Gastric surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,43,0,0.66,0.0,0.0,5.62,Same,Yes,0.0
2021,Sacramento,Hip prosthesis,Mercy General Hospital,Acute Care Hospital,Major Teaching,301,4,2.33,1.72,0.55,4.15,Same,No,0.0
2021,Sacramento,"Hysterectomy, abdominal",Mercy General Hospital,Acute Care Hospital,Major Teaching,130,0,0.95,0.0,0.0,3.9,Same,Yes,0.0
2021,Sacramento,"Hysterectomy, vaginal",Mercy General Hospital,Acute Care Hospital,Major Teaching,12,0,0.09,0.0,0.0,11.86,Same,Yes,0.0
2021,Sacramento,Kidney surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,5,0,0.02,0.0,0.0,13.61,Same,Yes,0.0
2021,Sacramento,Knee prosthesis,Mercy General Hospital,Acute Care Hospital,Major Teaching,369,1,1.65,0.61,0.03,3.0,Same,Yes,0.0
2021,Sacramento,Laminectomy,Mercy General Hospital,Acute Care Hospital,Major Teaching,245,2,1.08,1.85,0.31,6.1,Same,No,0.0
2021,Sacramento,Open reduction of fracture,Mercy General Hospital,Acute Care Hospital,Major Teaching,69,0,0.49,0.0,0.0,7.5,Same,Yes,0.0
2021,Sacramento,Ovarian surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,87,0,0.05,0.0,0.0,16.18,Same,Yes,0.0
2021,Sacramento,Pacemaker surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,389,0,0.7,0.0,0.0,5.26,Same,Yes,0.0
2021,Sacramento,Rectal surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,36,1,0.74,1.35,0.03,7.54,Same,No,2.38
2021,Sacramento,Small bowel surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,83,1,1.63,0.62,0.03,3.03,Same,Yes,0.0
2021,Sacramento,Spinal fusion,Mercy General Hospital,Acute Care Hospital,Major Teaching,306,0,3.2,0.0,0.0,0.94,Better,Yes,0.0
2021,Sacramento,Spleen surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,14,0,0.07,0.0,0.0,14.58,Same,Yes,0.0
2021,Sacramento,Thoracic surgery,Mercy General Hospital,Acute Care Hospital,Major Teaching,36,0,0.18,0.0,0.0,8.75,Same,Yes,0.0
2021,Stanislaus,Appendix surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",131,0,0.4,0.0,0.0,9.25,Same,Yes,0.0
2021,Stanislaus,"Bile duct, liver or pancreatic surgery",Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.1,0.71,0.04,5.3,Same,No,0.0
2021,Stanislaus,Cesarean section,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",266,1,0.21,4.74,0.12,26.41,Same,No,0.0
2021,Stanislaus,Colon surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",104,7,2.53,2.76,1.21,5.47,Worse,No,0.64
2021,Stanislaus,Exploratory abdominal surgery (laparotomy),Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",106,0,0.59,0.0,0.0,6.25,Same,Yes,0.0
2021,Stanislaus,Gallbladder surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",202,1,0.44,2.25,0.06,12.55,Same,No,0.0
2021,Stanislaus,Gastric surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",19,1,0.14,0.0,0.0,6.37,Same,Yes,0.0
2021,Stanislaus,Hip prosthesis,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",55,1,0.39,2.56,0.07,14.29,Same,No,0.0
2021,Stanislaus,"Hysterectomy, abdominal",Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",64,0,0.37,0.0,0.0,10.11,Same,Yes,8.3
2021,Stanislaus,"Hysterectomy, vaginal",Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",96,1,0.4,2.48,0.06,13.83,Same,No,0.0
2021,Stanislaus,Kidney surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0,0.0,0.0,13.61,Same,Yes,0.0
2021,Stanislaus,Knee prosthesis,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",61,0,0.23,0.0,0.0,15.97,Same,Yes,2.76
2021,Stanislaus,Open reduction of fracture,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",108,0,0.82,0.0,0.0,4.5,Same,Yes,0.0
2021,Stanislaus,Ovarian surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",28,0,0.02,0.0,0.0,16.18,Same,Yes,0.0
2021,Stanislaus,Pacemaker surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",83,1,0.18,0.0,0.0,15.5,Same,Yes,0.0
2021,Stanislaus,Rectal surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",31,0,0.24,0.0,0.0,15.24,Same,Yes,0.0
2021,Stanislaus,Small bowel surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",34,2,0.6,3.32,0.4,11.98,Same,No,0.0
2021,Stanislaus,Spleen surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,0.0,0.0,14.58,Same,Yes,0.0
2021,Stanislaus,Thoracic surgery,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0,0.0,0.0,8.75,Same,Yes,0.0
2021,Sacramento,Appendix surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,118,0,0.67,0.0,0.0,5.49,Same,Yes,0.0
2021,Sacramento,"Bile duct, liver or pancreatic surgery",Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,97,0,1.15,0.0,0.0,2.6,Same,Yes,0.0
2021,Sacramento,Cardiac surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,53,0,0.19,0.0,0.0,8.04,Same,Yes,0.0
2021,Sacramento,Cesarean section,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,515,0,1.05,0.0,0.0,2.86,Same,Yes,2.78
2021,Sacramento,Colon surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,136,2,3.02,0.66,0.11,2.19,Same,Yes,1.92
2021,Sacramento,"Coronary bypass,chest and donor incisions",Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,85,0,0.77,0.0,0.0,4.79,Same,Yes,0.0
2021,Sacramento,"Coronary bypass,chest incision only",Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,4,0,0.02,0.0,0.0,11.899999999999999,Same,Yes,0.0
2021,Sacramento,Exploratory abdominal surgery (laparotomy),Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,199,0,1.1,0.0,0.0,2.72,Same,Yes,0.56
2021,Sacramento,Gallbladder surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,128,0,0.38,0.0,0.0,9.66,Same,Yes,0.0
2021,Sacramento,Gastric surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,222,0,1.1,0.0,0.0,2.74,Same,Yes,0.0
2021,Sacramento,Hip prosthesis,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,199,0,1.66,0.0,0.0,1.8,Same,Yes,0.4
2021,Sacramento,"Hysterectomy, abdominal",Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,137,1,1.02,0.98,0.05,4.84,Same,No,0.62
2021,Sacramento,"Hysterectomy, vaginal",Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,10,0,0.07,0.0,0.0,11.86,Same,Yes,2.76
2021,Sacramento,Kidney surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,50,0,0.17,0.0,0.0,13.61,Same,Yes,0.0
2021,Sacramento,Knee prosthesis,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,201,1,0.94,1.06,0.03,5.9,Same,No,1.82
2021,Sacramento,Laminectomy,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,259,0,0.91,0.0,0.0,4.05,Same,Yes,0.0
2021,Sacramento,Open reduction of fracture,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,326,1,2.51,0.4,0.02,1.96,Same,Yes,0.9
2021,Sacramento,Ovarian surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,130,0,0.09,0.0,0.0,16.18,Same,Yes,0.0
2021,Sacramento,Pacemaker surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,62,0,0.11,0.0,0.0,15.5,Same,Yes,0.0
2021,Sacramento,Rectal surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,43,0,0.83,0.0,0.0,4.42,Same,Yes,0.0
2021,Sacramento,Small bowel surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,170,2,3.45,0.58,0.1,1.92,Same,Yes,0.0
2021,Sacramento,Spinal fusion,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,323,1,2.74,0.36,0.02,1.8,Same,Yes,0.0
2021,Sacramento,Spleen surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,2,0,0.02,0.0,0.0,14.58,Same,Yes,0.0
2021,Sacramento,Thoracic surgery,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,282,1,0.96,1.04,0.03,5.79,Same,No,0.0
2021,Sacramento,Appendix surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,108,0,0.33,0.0,0.0,11.18,Same,Yes,3.88
2021,Sacramento,"Bile duct, liver or pancreatic surgery","Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,75,0,1.78,0.0,0.0,1.68,Same,Yes,1.66
2021,Sacramento,Colon surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,152,8,4.24,1.89,0.88,3.59,Same,No,1.66
2021,Sacramento,Exploratory abdominal surgery (laparotomy),"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,248,1,1.15,0.87,0.04,4.29,Same,No,0.0
2021,Sacramento,Gallbladder surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,243,0,1.22,0.0,0.0,2.45,Same,Yes,0.0
2021,Sacramento,Gastric surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,44,0,0.86,0.0,0.0,4.27,Same,Yes,1.19
2021,Sacramento,Hip prosthesis,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,124,0,0.77,0.0,0.0,4.82,Same,Yes,2.95
2021,Sacramento,"Hysterectomy, abdominal","Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,197,1,1.85,0.54,0.03,2.66,Same,Yes,0.5
2021,Sacramento,"Hysterectomy, vaginal","Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,16,0,0.12,0.0,0.0,11.86,Same,Yes,0.0
2021,Sacramento,Kidney surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,12,0,0.04,0.0,0.0,13.61,Same,Yes,0.0
2021,Sacramento,Knee prosthesis,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,49,1,0.23,4.27,0.11,23.81,Same,No,0.0
2021,Sacramento,Laminectomy,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,770,3,2.55,1.18,0.3,3.21,Same,No,1.4
2021,Sacramento,Open reduction of fracture,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,68,1,0.51,1.97,0.05,10.99,Same,No,0.0
2021,Sacramento,Ovarian surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,145,0,0.09,0.0,0.0,16.18,Same,Yes,0.0
2021,Sacramento,Pacemaker surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,65,0,0.12,0.0,0.0,15.5,Same,Yes,0.0
2021,Sacramento,Rectal surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,12,1,0.15,0.0,0.0,7.84,Same,Yes,0.0
2021,Sacramento,Small bowel surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,84,6,1.69,3.55,1.44,7.38,Worse,No,1.79
2021,Sacramento,Spinal fusion,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,740,12,6.22,1.93,1.05,3.28,Worse,No,1.03
2021,Sacramento,Spleen surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,25,0,0.1,0.0,0.0,14.58,Same,Yes,0.0
2021,Sacramento,Thoracic surgery,"Kaiser Foundation Hospital, Sacramento",Acute Care Hospital,Major Teaching,14,0,0.07,0.0,0.0,8.75,Same,Yes,0.0
2021,Stanislaus,Appendix surgery,Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",3,0,0.01,0.0,0.0,9.364999999999998,Same,Yes,0.0
2021,Stanislaus,Colon surgery,Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",6,0,0.15,0.65,0.05,3.11,Same,Yes,0.0
2021,Stanislaus,Exploratory abdominal surgery (laparotomy),Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",8,0,0.04,0.0,0.0,6.35,Same,Yes,0.0
2021,Stanislaus,Gallbladder surgery,Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",12,0,0.05,0.0,0.0,7.65,Same,Yes,0.0
2021,Stanislaus,Open reduction of fracture,Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",2,0,0.01,0.0,0.0,6.65,Same,Yes,0.0
2021,Stanislaus,Ovarian surgery,Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",2,0,0.01,0.0,0.0,16.18,Same,Yes,0.0
2021,Stanislaus,Small bowel surgery,Oak Valley Hospital District,Acute Care Hospital,"Community, <125 Beds",1,0,0.02,0.45,0.03,4.155,Same,Yes,0.0
2021,Sacramento,Abdominal aortic aneurysm repair,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,1,0,0.01,0.0,0.0,16.92,Same,Yes,0.0
2021,Sacramento,Appendix surgery,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,158,0,0.55,0.0,0.0,6.7,Same,Yes,0.0
2021,Sacramento,"Bile duct, liver or pancreatic surgery","Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,21,0,0.31,0.0,0.0,12.06,Same,Yes,0.0
2021,Sacramento,Cardiac surgery,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,11,0,0.09,0.0,0.0,8.04,Same,Yes,0.0
2021,Sacramento,Cesarean section,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,638,2,2.97,0.67,0.11,2.23,Same,Yes,0.0
2021,Sacramento,Colon surgery,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,188,5,5.13,0.98,0.36,2.16,Same,No,0.0
2021,Sacramento,Exploratory abdominal surgery (laparotomy),"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,194,4,1.34,2.98,0.95,7.19,Same,No,3.43
2021,Sacramento,Gallbladder surgery,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,338,0,1.29,0.0,0.0,2.33,Same,Yes,1.37
2021,Sacramento,Gastric surgery,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,93,0,1.74,0.0,0.0,1.72,Same,Yes,1.45
2021,Sacramento,Hip prosthesis,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,138,0,0.81,0.0,0.0,4.57,Same,Yes,1.29
2021,Sacramento,"Hysterectomy, abdominal","Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Major Teaching,44,1,0.48,2.07,0.05,11.54,Same,No,1.05
